GEOLEV2,OWNED_HH,UNOWNED_HH,OWNED_UK_HH,OWNED_PCT,UNOWNED_PCT,OWNED_UK_PCT
484026062,1000,115,6,89.21,10.26,0.54
484026063,1220,142,3,89.38,10.4,0.22
484026064,1438,272,3,83.95,15.88,0.18
484026065,1549,181,0,89.54,10.46,0.0
484026066,7347,915,15,88.76,11.05,0.18
484026067,1557,178,3,89.59,10.24,0.17
484026068,1152,100,2,91.87,7.97,0.16
484026069,5391,866,2,86.13,13.84,0.03
484027001,47777,8219,327,84.83,14.59,0.58
484027002,213072,34317,500,85.95,13.84,0.2
484027003,87117,15095,254,85.02,14.73,0.25
484027004,506447,126084,1758,79.84,19.88,0.28
484027005,172803,20604,407,89.16,10.63,0.21
484027006,113937,11969,206,90.35,9.49,0.16
484027007,22578,6544,81,77.31,22.41,0.28
484027008,150222,27427,745,84.21,15.37,0.42
484027009,31569,4731,70,86.8,13.01,0.19
484027010,76913,6424,10,92.28,7.71,0.01
484027011,27760,2446,51,91.75,8.08,0.17
484027012,130949,20718,943,85.81,13.58,0.62
484027013,101537,12360,1011,88.36,10.76,0.88
484027014,76105,10133,321,87.92,11.71,0.37
484027015,42422,3438,33,92.44,7.49,0.07
484027016,33689,20281,165,62.23,37.46,0.3
484027017,47226,11801,147,79.81,19.94,0.25
484028001,9929,2114,0,82.45,17.55,0.0
484028002,24072,6592,40,78.4,21.47,0.13
484028003,172581,36592,2703,81.45,17.27,1.28
484028004,7746,843,12,90.06,9.8,0.14
484028005,3877,474,0,89.11,10.89,0.0
484028006,6492,343,0,94.98,5.02,0.0
484028007,9999,3503,214,72.9,25.54,1.56
484028008,3781,627,5,85.68,14.21,0.11
484028009,147070,44028,5396,74.85,22.41,2.75
484028010,1749,210,7,88.96,10.68,0.36
484028011,7729,1164,31,86.61,13.04,0.35
484028012,34398,7514,180,81.72,17.85,0.43
484028013,12527,2237,35,84.65,15.12,0.24
484028014,2896,1583,8,64.54,35.28,0.18
484028015,576223,151282,13726,77.74,20.41,1.85
484028016,20703,2625,163,88.13,11.17,0.69
484028017,12804,1892,30,86.95,12.85,0.2
484028018,6945,1608,0,81.2,18.8,0.0
484028019,15585,2711,300,83.81,14.58,1.61
484028020,2322,257,0,90.03,9.97,0.0
484028021,87281,28101,602,75.25,24.23,0.52
484028022,384747,94388,8423,78.91,19.36,1.73
484028023,3731,762,0,83.04,16.96,0.0
484028024,2442,1364,50,63.33,35.37,1.3
484028025,18444,7269,119,71.4,28.14,0.46
484028026,3126,357,14,89.39,10.21,0.4
484028027,285015,94517,2953,74.52,24.71,0.77
484028028,2994,369,8,88.82,10.95,0.24
484028029,12565,1530,8,89.09,10.85,0.06
484028030,11247,2282,64,82.74,16.79,0.47
484028031,1624,153,2,91.29,8.6,0.11
484028032,8371,448,20,94.71,5.07,0.23
484028033,47958,8541,216,84.56,15.06,0.38
484028034,970,50,5,94.63,4.88,0.49
484028035,17929,6493,82,73.17,26.5,0.33
484028036,219151,73249,3016,74.18,24.8,1.02
484028037,23527,2766,84,89.2,10.49,0.32
484028038,47772,16245,176,74.42,25.31,0.27
484028039,255174,60980,3267,79.89,19.09,1.02
484028040,5280,522,0,91.0,9.0,0.0
484028041,19111,4326,180,80.92,18.32,0.76
484029001,9346,1383,12,87.01,12.88,0.11
484029002,11086,2449,15,81.82,18.07,0.11
484029003,6426,900,0,87.71,12.29,0.0
484029004,15075,847,85,94.18,5.29,0.53
484029005,56010,20217,2,73.48,26.52,0.0
484029006,33999,11797,88,74.1,25.71,0.19
484029007,14882,1080,72,92.82,6.74,0.45
484029008,12612,1078,16,92.02,7.87,0.12
484029009,4521,528,5,89.45,10.45,0.1
484029010,93250,25204,219,78.58,21.24,0.18
484029011,3630,637,0,85.07,14.93,0.0
484029012,6780,1086,10,86.08,13.79,0.13
484029013,68159,17055,162,79.83,19.98,0.19
484029014,12026,1294,12,90.2,9.71,0.09
484029015,37601,4547,95,89.01,10.76,0.22
484029016,5322,860,4,86.03,13.9,0.06
484029017,10577,866,21,92.26,7.55,0.18
484029018,31418,3826,93,88.91,10.83,0.26
484029019,15237,2583,0,85.51,14.49,0.0
484029020,14630,2026,17,87.75,12.15,0.1
484029021,14552,2858,55,83.32,16.36,0.31
484029022,11637,1378,48,89.08,10.55,0.37
484029023,24227,3387,164,87.22,12.19,0.59
484029024,21327,2591,15,89.11,10.83,0.06
484029025,62615,7239,535,88.96,10.28,0.76
484029026,15771,2481,77,86.04,13.54,0.42
484029027,11188,1122,93,90.2,9.05,0.75
484029028,19741,1596,25,92.41,7.47,0.12
484029029,19911,1423,31,93.19,6.66,0.15
484029030,24161,4042,105,85.35,14.28,0.37
484029031,18713,1557,49,92.1,7.66,0.24
484029032,72909,16454,148,81.45,18.38,0.17
484029033,33592,6440,136,83.63,16.03,0.34
484029034,5232,324,18,93.86,5.81,0.32
484029035,17871,2791,30,86.37,13.49,0.14
484029036,6652,1122,30,85.24,14.38,0.38
484029037,17635,2938,43,85.54,14.25,0.21
484029038,19132,1796,31,91.28,8.57,0.15
484029039,11407,1637,24,87.29,12.53,0.18
484029040,22263,4296,120,83.45,16.1,0.45
484029041,9560,2344,8,80.26,19.68,0.07
484029042,26336,7116,130,78.42,21.19,0.39
484029043,43090,7418,243,84.9,14.62,0.48
484030001,6760,474,30,93.06,6.53,0.41
484030002,2294,769,6,74.75,25.06,0.2
484030003,68896,15595,234,81.32,18.41,0.28
484030004,35631,4637,52,88.37,11.5,0.13
484030005,4586,534,20,89.22,10.39,0.39
484030006,18132,1480,0,92.45,7.55,0.0
484030007,5794,362,0,94.12,5.88,0.0
484030008,8446,250,2,97.1,2.87,0.02
484030009,24383,2620,251,89.47,9.61,0.92
484030010,52288,7793,48,86.96,12.96,0.08
484030011,42839,7879,36,84.41,15.52,0.07
484030012,7370,668,91,90.66,8.22,1.12
484030013,20076,6265,40,76.1,23.75,0.15
484030014,35387,5665,99,85.99,13.77,0.24
484030015,28974,4803,213,85.24,14.13,0.63
484030016,16634,7514,182,68.37,30.88,0.75
484030017,3833,178,0,95.56,4.44,0.0
484030018,1663,130,4,92.54,7.23,0.22
484030019,5926,34,35,98.85,0.57,0.58
484030020,9515,259,50,96.85,2.64,0.51
484030021,19784,3484,74,84.76,14.93,0.32
484030022,18321,1090,24,94.27,5.61,0.12
484030023,41616,6253,36,86.87,13.05,0.08
484030024,13647,717,6,94.97,4.99,0.04
484030025,24235,919,127,95.86,3.64,0.5
484030026,13557,5751,0,70.21,29.79,0.0
484030027,17327,410,0,97.69,2.31,0.0
484030028,105950,32345,192,76.51,23.36,0.14
484030029,11636,351,12,96.97,2.93,0.1
484030030,32412,10967,20,74.68,25.27,0.05
484030031,14336,928,40,93.67,6.06,0.26
484030032,36990,10940,260,76.76,22.7,0.54
484030033,21178,1844,349,90.62,7.89,1.49
484030034,32962,5218,168,85.95,13.61,0.44
484030035,10420,386,12,96.32,3.57,0.11
484030036,8754,1242,33,87.29,12.38,0.33
484030037,8394,339,14,95.96,3.88,0.16
484030038,61544,24376,54,71.58,28.35,0.06
484030039,271805,74584,1715,78.08,21.43,0.49
484030040,38017,10861,271,77.35,22.1,0.55
484030041,1891,237,13,88.32,11.07,0.61
484030042,4432,1084,0,80.35,19.65,0.0
484030043,17752,838,95,95.01,4.48,0.51
484030044,143166,51502,1110,73.13,26.31,0.57
484030045,101785,23338,299,81.15,18.61,0.24
484030046,14289,1101,0,92.85,7.15,0.0
484030047,48056,4771,11,90.95,9.03,0.02
484030048,97520,19684,600,82.78,16.71,0.51
484030049,17970,1586,85,91.49,8.07,0.43
484030050,13300,1613,98,88.6,10.75,0.65
484030051,19017,1563,74,92.07,7.57,0.36
484030052,8721,1940,15,81.69,18.17,0.14
484030053,19421,5724,36,77.13,22.73,0.14
484030054,10291,1238,20,89.11,10.72,0.17
484030055,11550,616,185,93.51,4.99,1.5
484030056,5710,186,52,96.0,3.13,0.87
484030057,11706,328,32,97.02,2.72,0.27
484030058,52789,1869,233,96.17,3.4,0.42
484030059,13480,1708,20,88.64,11.23,0.13
484030060,12544,2434,20,83.64,16.23,0.13
484030061,257437,49588,748,83.65,16.11,0.24
484030062,16980,1966,52,89.38,10.35,0.27
484030063,14079,795,30,94.46,5.33,0.2
484030064,3724,156,9,95.76,4.01,0.23
484030065,50100,11281,26,81.59,18.37,0.04
484030066,22290,3058,84,87.65,12.02,0.33
484030067,15607,710,98,95.08,4.33,0.6
484030068,44969,13068,132,77.31,22.47,0.23
484030069,17675,5768,228,74.67,24.37,0.96
484030070,40289,13440,34,74.94,25.0,0.06
484030071,18669,2666,7,87.48,12.49,0.03
484030072,40504,2148,122,94.69,5.02,0.29
484030073,5690,1561,69,77.73,21.33,0.94
484030074,16719,1551,35,91.34,8.47,0.19
484030075,13045,424,94,96.18,3.13,0.69
484030076,54554,11270,150,82.69,17.08,0.23
484030077,12431,104,28,98.95,0.83,0.22
484030078,10387,512,3,95.28,4.7,0.03
484030079,20490,1582,25,92.73,7.16,0.11
484030080,17254,4096,0,80.81,19.19,0.0
484030081,33857,8746,218,79.07,20.42,0.51
484030082,49095,2035,168,95.71,3.97,0.33
484030083,4994,606,8,89.05,10.81,0.14
484030084,56048,8842,135,86.19,13.6,0.21
484030085,37895,4037,28,90.31,9.62,0.07
484030086,330223,124435,2450,72.24,27.22,0.54
484030087,5168,269,8,94.91,4.94,0.15
484030088,32013,8143,54,79.61,20.25,0.13
484030089,8817,1153,72,87.8,11.48,0.72
484030090,29480,6019,84,82.85,16.92,0.24
484030091,14381,1470,64,90.36,9.24,0.4
484030092,60853,9004,140,86.94,12.86,0.2
484030093,12919,2287,12,84.89,15.03,0.08
484030094,1332,211,0,86.33,13.67,0.0
484030095,16088,4174,102,79.0,20.5,0.5
484030096,2871,43,6,98.32,1.47,0.21
484030097,14064,2036,0,87.35,12.65,0.0
484030098,20367,2495,182,88.38,10.83,0.79
484030099,30223,4225,0,87.74,12.26,0.0
484030100,96673,31674,1425,74.49,24.41,1.1
484030101,10447,1323,24,88.58,11.22,0.2
484030102,62455,1704,236,96.99,2.65,0.37
484030103,50501,9378,450,83.71,15.54,0.75
484030104,3941,477,11,88.98,10.77,0.25
484030105,2640,257,0,91.13,8.87,0.0
484030106,52520,10144,0,83.81,16.19,0.0
484030107,9905,404,42,95.69,3.9,0.41
484030108,14875,1898,16,88.6,11.31,0.1
484030109,16698,3892,0,81.1,18.9,0.0
484030110,3962,529,0,88.22,11.78,0.0
484030111,8144,1348,52,85.33,14.12,0.54
484030112,28993,6621,0,81.41,18.59,0.0
484030113,11126,3817,30,74.31,25.49,0.2
484030114,20188,2436,165,88.59,10.69,0.72
484030115,85683,32956,1030,71.6,27.54,0.86
484030116,3942,1021,2,79.4,20.56,0.04
484030117,13130,1285,0,91.09,8.91,0.0
484030118,19481,4080,40,82.54,17.29,0.17
484030119,15904,562,0,96.59,3.41,0.0
484030120,75583,20774,188,78.29,21.52,0.19
484030121,141186,17262,146,89.02,10.88,0.09
484030122,25059,3806,263,86.03,13.07,0.9
484030123,29268,3737,63,88.51,11.3,0.19
484030124,20252,1186,0,94.47,5.53,0.0
484030125,51957,13467,64,79.34,20.56,0.1
484030126,14888,1968,36,88.14,11.65,0.21
484030127,46953,7571,86,85.98,13.86,0.16
484030128,146600,46383,773,75.66,23.94,0.4
484030129,15165,2245,0,87.11,12.89,0.0
484030130,44620,10877,224,80.08,19.52,0.4
484030131,18801,2268,0,89.24,10.76,0.0
484030132,16334,3306,104,82.73,16.74,0.53
484030133,5782,846,2,87.21,12.76,0.03
484030134,5056,393,18,92.48,7.19,0.33
484030135,27098,11979,72,69.22,30.6,0.18
484030136,4756,674,6,87.49,12.4,0.11
484030137,2529,184,2,93.15,6.78,0.07
484030138,135143,21565,108,86.18,13.75,0.07
484030139,51075,4958,209,90.81,8.82,0.37
484030140,29608,3570,128,88.9,10.72,0.38
484030141,12963,2597,44,83.07,16.64,0.28
484030142,3138,357,7,89.61,10.19,0.2
484030143,20806,484,87,97.33,2.26,0.41
484030144,25249,2237,98,91.53,8.11,0.36
484030145,10323,954,0,91.54,8.46,0.0
484030146,20955,2554,20,89.06,10.85,0.09
484030147,10500,2310,8,81.92,18.02,0.06
484030148,5228,630,12,89.06,10.73,0.2
484030149,12564,409,95,96.14,3.13,0.73
484030150,95323,5827,381,93.89,5.74,0.38
484030151,4964,617,3,88.9,11.05,0.05
484030152,17752,1516,12,92.07,7.86,0.06
484030153,19126,5199,147,78.15,21.24,0.6
484030154,23178,123,149,98.84,0.52,0.64
484030155,89923,14071,180,86.32,13.51,0.17
484030156,48936,6758,142,87.64,12.1,0.25
484030157,6739,296,0,95.79,4.21,0.0
484030158,4740,468,7,90.89,8.97,0.13
484030159,12477,3535,4,77.9,22.07,0.02
484030160,7925,469,15,94.24,5.58,0.18
484030161,9234,264,54,96.67,2.76,0.57
484030162,14096,479,47,96.4,3.28,0.32
484030163,10492,98,37,98.73,0.92,0.35
484030164,5112,130,18,97.19,2.47,0.34
484030165,18019,2107,8,89.5,10.46,0.04
484030166,88028,6552,120,92.95,6.92,0.13
484030167,72636,19720,266,78.42,21.29,0.29
484030168,75488,13550,226,84.57,15.18,0.25
484030169,4290,1150,6,78.77,21.12,0.11
484030170,10269,690,0,93.7,6.3,0.0
484030171,10627,2528,18,80.67,19.19,0.14
484030172,3679,257,29,92.79,6.48,0.73
484030173,10410,289,5,97.25,2.7,0.05
484030174,32348,4447,144,87.57,12.04,0.39
484030175,13251,2454,40,84.16,15.59,0.25
484030176,40266,18534,14,68.46,31.51,0.02
484030177,7069,27,33,99.16,0.38,0.46
484030178,4254,608,4,87.42,12.49,0.08
484030179,5718,407,0,93.36,6.64,0.0
484030180,5270,416,5,92.6,7.31,0.09
484030181,14644,1453,8,90.93,9.02,0.05
484030182,112327,28784,0,79.6,20.4,0.0
484030183,1843,329,2,84.77,15.13,0.09
484030184,24842,4372,122,84.68,14.9,0.42
484030185,15568,4411,40,77.77,22.03,0.2
484030186,446323,101654,3583,80.92,18.43,0.65
484030187,9888,1599,24,85.9,13.89,0.21
484030188,5084,29,42,98.62,0.56,0.81
484030189,13947,3299,76,80.52,19.05,0.44
484030190,9285,2406,12,79.34,20.56,0.1
484030191,7401,711,21,91.0,8.74,0.26
484030192,10776,405,6,96.33,3.62,0.05
484030193,12474,813,24,93.71,6.11,0.18
484030194,13669,147,40,98.65,1.06,0.29
484030195,11778,1755,28,86.85,12.94,0.21
484031001,6440,182,28,96.84,2.74,0.42
484031002,14977,864,75,94.1,5.43,0.47
484031003,8946,648,6,93.19,6.75,0.06
484031004,4138,1844,2,69.15,30.82,0.03
484031005,1871,150,7,92.26,7.4,0.35
484031006,7774,610,0,92.72,7.28,0.0
484031007,5400,164,20,96.7,2.94,0.36
484031008,3862,206,19,94.49,5.04,0.46
484031009,5006,555,0,90.02,9.98,0.0
484031010,2282,120,0,95.0,5.0,0.0
484031011,5064,802,0,86.33,13.67,0.0
484031012,3292,343,18,90.12,9.39,0.49
484031013,8409,642,0,92.91,7.09,0.0
484031014,1502,80,0,94.94,5.06,0.0
484031015,4752,195,2,96.02,3.94,0.04
484031016,2702,103,7,96.09,3.66,0.25
484031017,4380,64,15,98.23,1.44,0.34
484031018,2928,86,5,96.99,2.85,0.17
484031019,31162,1195,108,95.99,3.68,0.33
484031020,3674,381,24,90.07,9.34,0.59
484031021,6969,372,23,94.64,5.05,0.31
484031022,4051,78,17,97.71,1.88,0.41
484031023,5354,550,0,90.68,9.32,0.0
484031024,3007,123,9,95.79,3.92,0.29
484031025,4696,235,4,95.16,4.76,0.08
484031026,2865,593,13,82.54,17.08,0.37
484031027,7349,1059,18,87.22,12.57,0.21
484031028,2133,309,12,86.92,12.59,0.49
484031029,5020,318,2,94.01,5.96,0.04
484031030,3338,182,4,94.72,5.16,0.11
484031031,2619,141,3,94.79,5.1,0.11
484031032,14107,1078,66,92.5,7.07,0.43
484031033,16406,1800,30,89.96,9.87,0.16
484031034,6366,288,2,95.64,4.33,0.03
484031035,4862,657,23,87.73,11.85,0.42
484031036,5882,310,4,94.93,5.0,0.06
484031037,4412,408,17,91.21,8.43,0.35
484031038,28535,3372,251,88.73,10.49,0.78
484031039,3462,318,5,91.47,8.4,0.13
484031040,24074,2816,84,89.25,10.44,0.31
484031041,66711,11382,179,85.23,14.54,0.23
484031042,5792,452,0,92.76,7.24,0.0
484031043,2699,45,10,98.0,1.63,0.36
484031044,6339,474,0,93.04,6.96,0.0
484031045,2213,227,1,90.66,9.3,0.04
484031046,2671,201,5,92.84,6.99,0.17
484031047,4834,276,19,94.25,5.38,0.37
484031048,19381,1761,72,91.36,8.3,0.34
484031049,3047,204,6,93.55,6.26,0.18
484031050,683061,131893,11362,82.66,15.96,1.38
484031051,2770,285,0,90.67,9.33,0.0
484031052,30141,4377,0,87.32,12.68,0.0
484031053,11378,1514,0,88.26,11.74,0.0
484031054,2556,171,10,93.39,6.25,0.37
484031055,5592,282,0,95.2,4.8,0.0
484031056,27508,3420,57,88.78,11.04,0.18
484031057,5552,697,14,88.65,11.13,0.22
484031058,22775,2587,29,89.7,10.19,0.11
484031059,41643,12146,173,77.17,22.51,0.32
484031060,883,45,0,95.15,4.85,0.0
484031061,3030,318,2,90.45,9.49,0.06
484031062,4272,303,6,93.25,6.61,0.13
484031063,4726,255,5,94.79,5.11,0.1
484031064,1500,110,0,93.17,6.83,0.0
484031065,1636,192,0,89.5,10.5,0.0
484031066,3641,155,10,95.66,4.07,0.26
484031067,8889,741,0,92.31,7.69,0.0
484031068,2667,431,0,86.09,13.91,0.0
484031069,7371,275,80,95.41,3.56,1.04
484031070,3627,277,3,92.83,7.09,0.08
484031071,1584,101,2,93.89,5.99,0.12
484031072,1719,126,3,93.02,6.82,0.16
484031073,4336,107,0,97.59,2.41,0.0
484031074,3265,315,13,90.87,8.77,0.36
484031075,6006,616,22,90.4,9.27,0.33
484031076,14770,1407,177,90.31,8.6,1.08
484031077,2343,240,19,90.05,9.22,0.73
484031078,3273,383,13,89.21,10.44,0.35
484031079,37680,2392,149,93.68,5.95,0.37
484031080,8956,501,9,94.61,5.29,0.1
484031081,2936,113,28,95.42,3.67,0.91
484031082,2786,719,5,79.37,20.48,0.14
484031083,1415,269,3,83.88,15.95,0.18
484031084,6322,632,0,90.91,9.09,0.0
484031085,13721,643,29,95.33,4.47,0.2
484031086,2030,166,9,92.06,7.53,0.41
484031087,4287,396,7,91.41,8.44,0.15
484031088,1836,124,8,93.29,6.3,0.41
484031089,32627,5867,161,84.41,15.18,0.42
484031090,6865,216,15,96.74,3.04,0.21
484031091,9601,722,12,92.9,6.99,0.12
484031092,6298,102,22,98.07,1.59,0.34
484031093,15783,1105,25,93.32,6.53,0.15
484031094,4505,222,15,95.0,4.68,0.32
484031095,6285,245,10,96.1,3.75,0.15
484031096,64193,8904,96,87.7,12.17,0.13
484031097,3005,438,8,87.08,12.69,0.23
484031098,12093,742,24,94.04,5.77,0.19
484031099,3563,161,51,94.38,4.26,1.35
484031100,3154,273,7,91.85,7.95,0.2
484031101,47464,3881,120,92.23,7.54,0.23
484031102,68007,7567,78,89.89,10.0,0.1
484031103,2977,215,39,92.14,6.65,1.21
484031104,13440,751,72,94.23,5.27,0.5
484031105,2606,247,0,91.34,8.66,0.0
484031106,1887,246,0,88.47,11.53,0.0
484032001,4526,1468,2,75.48,24.48,0.03
484032002,3896,1089,1,78.14,21.84,0.02
484032003,1645,1004,5,61.98,37.83,0.19
484032004,8731,3055,22,73.94,25.87,0.19
484032005,31856,11965,208,72.35,27.18,0.47
484032006,7413,1523,0,82.96,17.04,0.0
484032007,13195,2475,30,84.04,15.76,0.19
484032008,9649,1489,83,85.99,13.27,0.74
484032009,8991,1677,20,84.12,15.69,0.19
484032010,164877,46472,882,77.69,21.9,0.42
484032011,2159,826,0,72.33,27.67,0.0
484032012,5905,574,24,90.8,8.83,0.37
484032013,20769,1735,9,92.25,7.71,0.04
484032014,1238,355,3,77.57,22.24,0.19
484032015,20541,2516,61,88.85,10.88,0.26
484032016,143418,32637,414,81.27,18.49,0.23
484032017,3276,1016,20,75.97,23.56,0.46
484032018,14322,8906,138,61.29,38.12,0.59
484032019,37261,18862,98,66.28,33.55,0.17
484032020,3944,593,27,86.42,12.99,0.59
484032021,15826,5851,101,72.67,26.87,0.46
484032022,6739,5212,10,56.34,43.57,0.08
484032023,39602,10111,132,79.45,20.28,0.26
484032024,8568,2535,48,76.84,22.73,0.43
484032025,16198,2233,0,87.88,12.12,0.0
484032026,2449,209,0,92.14,7.86,0.0
484032027,2023,545,11,78.44,21.13,0.43
484032028,17832,3703,0,82.8,17.2,0.0
484032029,1640,865,0,65.47,34.53,0.0
484032030,5896,2202,0,72.81,27.19,0.0
484032031,10321,2137,154,81.83,16.94,1.22
484032032,3140,1454,8,68.23,31.59,0.17
484032033,17796,10766,10,62.28,37.68,0.03
484032034,14615,2039,12,87.69,12.23,0.07
484032035,35169,6331,280,84.18,15.15,0.67
484032036,15545,1654,0,90.38,9.62,0.0
484032037,66343,4069,147,94.02,5.77,0.21
484032038,53143,10549,128,83.27,16.53,0.2
484032039,19121,2332,44,88.95,10.85,0.2
484032040,50470,11289,100,81.59,18.25,0.16
484032041,1134,207,0,84.56,15.44,0.0
484032042,10857,4899,0,68.91,31.09,0.0
484032043,4908,2466,21,66.37,33.35,0.28
484032044,4998,1584,0,75.93,24.07,0.0
484032045,17444,9362,0,65.07,34.93,0.0
484032046,25559,8001,40,76.07,23.81,0.12
484032047,9867,1104,40,89.61,10.03,0.36
484032048,30676,4325,199,87.15,12.29,0.57
484032049,17139,1513,43,91.68,8.09,0.23
484032050,11628,1109,100,90.58,8.64,0.78
484032051,16712,960,135,93.85,5.39,0.76
484032052,20833,7942,30,72.32,27.57,0.1
484032053,105161,32355,928,75.96,23.37,0.67
